,K_NAME,S_NAME,REMARK,LONGITUDE,LATITUDE,SOURCE
10976,¸äµÅÁö,Sus scrofa,,129.2953829,36.99999532,NES2
10977,¸äµÅÁö,Sus scrofa,,127.349397,38.10879421,NES2
10978,¸äµÅÁö,Sus scrofa,,128.1149576,37.19792926,NES2
10979,¸äµÅÁö,Sus scrofa,,127.6070598,35.3196814,NES2
10980,¸äµÅÁö,Sus scrofa,,127.5086966,35.27106354,NES2
10981,¸äµÅÁö,Sus scrofa,,128.5854734,37.02089782,NES2
10982,¸äµÅÁö,Sus scrofa,,127.5308992,35.29271193,NES2
10983,¸äµÅÁö,Sus scrofa,,127.7400017,35.33074521,NES2
10984,¸äµÅÁö,Sus scrofa,,128.6644959,37.72618167,NES2
10985,¸äµÅÁö,Sus scrofa,,128.7435931,37.71369995,NES2
10986,¸äµÅÁö,Sus scrofa,,128.6913283,37.74313791,NES2
10987,¸äµÅÁö,Sus scrofa,,128.7091126,37.76746342,NES2
10988,¸äµÅÁö,Sus scrofa,,128.4242645,36.97138206,NES2
10989,¸äµÅÁö,Sus scrofa,,128.7218787,37.74780297,NES2
10990,¸äµÅÁö,Sus scrofa,,127.7110144,35.38778793,NES2
10991,¸äµÅÁö,Sus scrofa,,128.7297886,37.7472345,NES2
10992,¸äµÅÁö,Sus scrofa,,128.7581026,37.20848023,NES2
10993,¸äµÅÁö,Sus scrofa,,128.6684106,37.88457025,NES2
10994,¸äµÅÁö,Sus scrofa,,128.6731596,37.72040425,NES2
10995,¸äµÅÁö,Sus scrofa,,127.843227,35.21829211,NES2
10996,¸äµÅÁö,Sus scrofa,,128.5288514,37.04059822,NES2
10997,¸äµÅÁö,Sus scrofa,,127.8261297,35.39955485,NES2
10998,¸äµÅÁö,Sus scrofa,,128.7405515,36.26199303,NES2
10999,¸äµÅÁö,Sus scrofa,,128.7342064,37.77892031,NES2
11000,¸äµÅÁö,Sus scrofa,,128.740484,37.78180148,NES2
11001,¸äµÅÁö,Sus scrofa,,128.7291129,37.78740433,NES2
11002,¸äµÅÁö,Sus scrofa,,128.6474901,37.71730064,NES2
11003,¸äµÅÁö,Sus scrofa,,128.5639781,35.78771765,NES2
11004,¸äµÅÁö,Sus scrofa,,128.6867812,36.78692971,NES2
11005,¸äµÅÁö,Sus scrofa,,128.7588382,35.73168782,NES2
11006,¸äµÅÁö,Sus scrofa,,128.7290907,37.80080241,NES2
11007,¸äµÅÁö,Sus scrofa,,128.7072147,37.77579806,NES2
11008,¸äµÅÁö,Sus scrofa,,128.7098344,37.78033503,NES2
11009,¸äµÅÁö,Sus scrofa,,128.7123271,37.7856913,NES2
11010,¸äµÅÁö,Sus scrofa,,128.6498314,37.77371028,NES2
11011,¸äµÅÁö,Sus scrofa,,128.7212951,36.93739885,NES2
11012,¸äµÅÁö,Sus scrofa,,129.1553943,35.45893214,NES2
11013,¸äµÅÁö,Sus scrofa,,128.7759519,37.89597421,NES2
11014,¸äµÅÁö,Sus scrofa,,128.4380259,37.79505637,NES2
11015,¸äµÅÁö,Sus scrofa,,128.4944828,36.92628534,NES2
11016,¸äµÅÁö,Sus scrofa,,129.2248221,36.15488616,NES2
11017,¸äµÅÁö,Sus scrofa,,129.1358834,35.45828954,NES2
11018,¸äµÅÁö,Sus scrofa,,128.6540879,37.77213756,NES2
11019,¸äµÅÁö,Sus scrofa,,129.2198384,36.15469211,NES2
11020,¸äµÅÁö,Sus scrofa,,129.2199222,36.13942731,NES2
11021,¸äµÅÁö,Sus scrofa,,128.5810346,37.83962405,NES2
11022,¸äµÅÁö,Sus scrofa,,128.9176281,36.98711981,NES2
11023,¸äµÅÁö,Sus scrofa,,128.5610115,37.84592932,NES2
11024,¸äµÅÁö,Sus scrofa,,128.4489284,37.79545018,NES2
11025,¸äµÅÁö,Sus scrofa,,128.8948324,37.57428848,NES2
11026,¸äµÅÁö,Sus scrofa,,128.208892,36.77479845,NES2
11027,¸äµÅÁö,Sus scrofa,,127.610339,35.3852564,NES2
11028,¸äµÅÁö,Sus scrofa,,128.6971062,37.7078985,NES2
11029,¸äµÅÁö,Sus scrofa,,129.1088459,35.41441483,NES2
11030,¸äµÅÁö,Sus scrofa,,128.8564855,35.71872582,NES2
11031,¸äµÅÁö,Sus scrofa,,129.0965378,35.40010301,NES2
11032,¸äµÅÁö,Sus scrofa,,126.668441,36.21253694,NES2
11033,¸äµÅÁö,Sus scrofa,,128.7537727,37.22170765,NES2
11034,¸äµÅÁö,Sus scrofa,,128.743121,37.70605072,NES2
11035,¸äµÅÁö,Sus scrofa,,129.2198416,36.14682601,NES2
11036,¸äµÅÁö,Sus scrofa,,127.4664165,35.29025827,NES2
11037,¸äµÅÁö,Sus scrofa,,128.7621439,37.90207314,NES2
11038,¸äµÅÁö,Sus scrofa,,128.6364282,37.76435202,NES2
11039,¸äµÅÁö,Sus scrofa,,128.7520461,37.91189293,NES2
11040,¸äµÅÁö,Sus scrofa,,128.6315596,37.77407468,NES2
11041,¸äµÅÁö,Sus scrofa,,128.5732725,37.82831331,NES2
11042,¸äµÅÁö,Sus scrofa,,128.7623864,37.91073544,NES2
11043,¸äµÅÁö,Sus scrofa,,128.7735115,37.86506935,NES2
11044,¸äµÅÁö,Sus scrofa,,129.2295042,36.13760843,NES2
11045,¸äµÅÁö,Sus scrofa,,128.6153816,34.78737183,NES2
11046,¸äµÅÁö,Sus scrofa,,128.7325541,36.26562609,NES2
11047,¸äµÅÁö,Sus scrofa,,127.8039522,35.21982645,NES2
11048,¸äµÅÁö,Sus scrofa,,127.7448546,35.15972509,NES2
11049,¸äµÅÁö,Sus scrofa,,128.7663299,37.79057382,NES2
11050,¸äµÅÁö,Sus scrofa,,128.1412109,37.59402652,NES2
11051,¸äµÅÁö,Sus scrofa,,128.7520491,37.86759103,NES2
11052,¸äµÅÁö,Sus scrofa,,127.7224892,35.21704918,NES2
11053,¸äµÅÁö,Sus scrofa,,128.5340882,37.77063803,NES2
11054,¸äµÅÁö,Sus scrofa,,128.1342189,37.58624801,NES2
11055,¸äµÅÁö,Sus scrofa,,128.8023517,37.79997788,NES2
11056,¸äµÅÁö,Sus scrofa,,127.6808898,35.19491497,NES2
11057,¸äµÅÁö,Sus scrofa,,127.5730304,35.33593854,NES2
11058,¸äµÅÁö,Sus scrofa,,128.7961641,37.80887046,NES2
11059,¸äµÅÁö,Sus scrofa,,128.6355256,36.90248824,NES2
11060,¸äµÅÁö,Sus scrofa,,127.7927373,35.35275447,NES2
11061,¸äµÅÁö,Sus scrofa,,127.7083273,35.26274511,NES2
11062,¸äµÅÁö,Sus scrofa,,128.7821804,37.76904642,NES2
11063,¸äµÅÁö,Sus scrofa,,128.7498822,37.70534044,NES2
11064,¸äµÅÁö,Sus scrofa,,126.8819337,36.40567644,NES2
11065,¸äµÅÁö,Sus scrofa,,127.0220258,37.33214472,NES2
11066,¸äµÅÁö,Sus scrofa,,127.8938938,35.36517559,NES2
11067,¸äµÅÁö,Sus scrofa,,128.449858,37.01607792,NES2
11068,¸äµÅÁö,Sus scrofa,,128.6639418,34.93533397,NES2
11069,¸äµÅÁö,Sus scrofa,,128.5889869,37.80181738,NES2
11070,¸äµÅÁö,Sus scrofa,,127.6989728,35.31432215,NES2
11071,¸äµÅÁö,Sus scrofa,,126.87168,36.41588523,NES2
11072,¸äµÅÁö,Sus scrofa,,128.7978365,37.78209435,NES2
11073,¸äµÅÁö,Sus scrofa,,129.272494,36.26161219,NES2
11074,¸äµÅÁö,Sus scrofa,,127.7001727,35.26528684,NES2
11075,¸äµÅÁö,Sus scrofa,,129.2789715,36.26749314,NES2
11076,¸äµÅÁö,Sus scrofa,,128.7770829,37.79790531,NES2
11077,¸äµÅÁö,Sus scrofa,,128.5586632,37.80787585,NES2
11078,¸äµÅÁö,Sus scrofa,,128.8060254,37.86389848,NES2
11079,¸äµÅÁö,Sus scrofa,,127.2528046,36.20126295,NES2
11080,¸äµÅÁö,Sus scrofa,,128.7841072,37.80944398,NES2
11081,¸äµÅÁö,Sus scrofa,,128.7902867,37.81398512,NES2
11082,¸äµÅÁö,Sus scrofa,,128.8190795,37.17530098,NES2
11083,¸äµÅÁö,Sus scrofa,,127.86308,35.25564939,NES2
11084,¸äµÅÁö,Sus scrofa,,128.5928382,35.76552336,NES2
11085,¸äµÅÁö,Sus scrofa,,128.6435556,36.90620845,NES2
11086,¸äµÅÁö,Sus scrofa,,127.182461,36.38596567,NES2
11087,¸äµÅÁö,Sus scrofa,,128.5354891,37.05842855,NES2
11088,¸äµÅÁö,Sus scrofa,,128.7079609,36.92023381,NES2
11089,¸äµÅÁö,Sus scrofa,,127.7893958,35.39154025,NES2
11090,¸äµÅÁö,Sus scrofa,,127.638834,35.37554394,NES2
11091,¸äµÅÁö,Sus scrofa,,128.7874718,37.86143397,NES2
11092,¸äµÅÁö,Sus scrofa,,128.5337545,35.71198863,NES2
11093,¸äµÅÁö,Sus scrofa,,128.9117859,37.61648351,NES2
11094,¸äµÅÁö,Sus scrofa,,128.8117884,37.86607111,NES2
11095,¸äµÅÁö,Sus scrofa,,127.625933,35.38463016,NES2
11096,¸äµÅÁö,Sus scrofa,,127.6238638,35.24685132,NES2
11097,¸äµÅÁö,Sus scrofa,,128.3966131,37.0232908,NES2
11098,¸äµÅÁö,Sus scrofa,,127.5794695,35.22152289,NES2
11099,¸äµÅÁö,Sus scrofa,,128.1058286,37.58554766,NES2
11100,¸äµÅÁö,Sus scrofa,,127.5394659,35.25045583,NES2
11101,¸äµÅÁö,Sus scrofa,,128.5955862,34.86006569,NES2
11102,¸äµÅÁö,Sus scrofa,,127.6274365,35.29545962,NES2
11103,¸äµÅÁö,Sus scrofa,,127.506503,35.24578506,NES2
11104,¸äµÅÁö,Sus scrofa,,128.4133659,37.01850287,NES2
11105,¸äµÅÁö,Sus scrofa,,127.8117366,35.33107938,NES2
11106,¸äµÅÁö,Sus scrofa,,128.7937312,37.20562894,NES2
11107,¸äµÅÁö,Sus scrofa,,127.2507144,36.23143682,NES2
11108,¸äµÅÁö,Sus scrofa,,128.7855059,37.80259405,NES2
11109,¸äµÅÁö,Sus scrofa,,128.6895076,35.78594065,NES2
11110,¸äµÅÁö,Sus scrofa,,128.832504,37.17954378,NES2
11111,¸äµÅÁö,Sus scrofa,,128.0614643,37.57706335,NES2
11112,¸äµÅÁö,Sus scrofa,,128.2310931,37.91998815,NES2
11113,¸äµÅÁö,Sus scrofa,,128.0734157,37.84595743,NES2
11114,¸äµÅÁö,Sus scrofa,,126.5903497,36.32005509,NES2
11115,¸äµÅÁö,Sus scrofa,,128.0566991,37.36225878,NES2
11116,¸äµÅÁö,Sus scrofa,,128.1306248,37.89326791,NES2
11117,¸äµÅÁö,Sus scrofa,,128.6458161,37.89477066,NES2
11118,¸äµÅÁö,Sus scrofa,,128.595202,37.74033974,NES2
11119,¸äµÅÁö,Sus scrofa,,128.653281,37.90191214,NES2
11120,¸äµÅÁö,Sus scrofa,,128.1799106,37.85286466,NES2
11121,¸äµÅÁö,Sus scrofa,,128.1582739,37.97033759,NES2
11122,¸äµÅÁö,Sus scrofa,,127.7632281,35.74441152,NES2
11123,¸äµÅÁö,Sus scrofa,,127.7661095,35.73149423,NES2
11124,¸äµÅÁö,Sus scrofa,,128.160281,37.96985265,NES2
11125,¸äµÅÁö,Sus scrofa,,128.1552798,37.98999311,NES2
11126,¸äµÅÁö,Sus scrofa,,128.1558963,37.99182562,NES2
11127,¸äµÅÁö,Sus scrofa,,128.1240304,37.89782034,NES2
11128,¸äµÅÁö,Sus scrofa,,128.4548819,37.73025421,NES2
11129,¸äµÅÁö,Sus scrofa,,128.5268746,37.83899043,NES2
11130,¸äµÅÁö,Sus scrofa,,128.4421638,37.74758321,NES2
11131,¸äµÅÁö,Sus scrofa,,128.0899685,37.35353959,NES2
11132,¸äµÅÁö,Sus scrofa,,128.7168278,37.8999645,NES2
11133,¸äµÅÁö,Sus scrofa,,128.6890003,37.89153336,NES2
11134,¸äµÅÁö,Sus scrofa,,128.6911874,37.90132705,NES2
11135,¸äµÅÁö,Sus scrofa,,128.0708588,37.8468721,NES2
11136,¸äµÅÁö,Sus scrofa,,128.4688394,37.74441269,NES2
11137,¸äµÅÁö,Sus scrofa,,126.5803546,36.31642726,NES2
11138,¸äµÅÁö,Sus scrofa,,128.1740041,37.8463841,NES2
11139,¸äµÅÁö,Sus scrofa,,126.896053,36.41123393,NES2
11140,¸äµÅÁö,Sus scrofa,,127.6984363,35.77308741,NES2
11141,¸äµÅÁö,Sus scrofa,,126.5855658,36.31049702,NES2
11142,¸äµÅÁö,Sus scrofa,,128.1629639,37.85219877,NES2
11143,¸äµÅÁö,Sus scrofa,,128.4694409,37.70832105,NES2
11144,¸äµÅÁö,Sus scrofa,,129.2737592,36.08215747,NES2
11145,¸äµÅÁö,Sus scrofa,,128.1815297,37.4704465,NES2
11146,¸äµÅÁö,Sus scrofa,,128.2314643,37.92907255,NES2
11147,¸äµÅÁö,Sus scrofa,,127.165341,38.04679836,NES2
11148,¸äµÅÁö,Sus scrofa,,128.059432,37.27137843,NES2
11149,¸äµÅÁö,Sus scrofa,,128.7352161,36.47902755,NES2
11150,¸äµÅÁö,Sus scrofa,,128.7916837,36.47724579,NES2
11151,¸äµÅÁö,Sus scrofa,,126.6831364,35.30036363,NES2
11152,¸äµÅÁö,Sus scrofa,,128.4772314,37.72125085,NES2
11153,¸äµÅÁö,Sus scrofa,,128.0272098,37.31863353,NES2
11154,¸äµÅÁö,Sus scrofa,,128.0617203,37.30935038,NES2
11155,¸äµÅÁö,Sus scrofa,,128.1781979,37.28991707,NES2
11156,¸äµÅÁö,Sus scrofa,,128.4901429,37.69886516,NES2
11157,¸äµÅÁö,Sus scrofa,,127.1641454,38.03945954,NES2
11158,¸äµÅÁö,Sus scrofa,,128.1530062,37.26010788,NES2
11159,¸äµÅÁö,Sus scrofa,,128.1656628,36.67445133,NES2
11160,¸äµÅÁö,Sus scrofa,,127.2091139,35.20719825,NES2
11161,¸äµÅÁö,Sus scrofa,,128.0393311,37.32122153,NES2
11162,¸äµÅÁö,Sus scrofa,,128.1093538,37.26620781,NES2
11163,¸äµÅÁö,Sus scrofa,,128.5591621,37.73052518,NES2
11164,¸äµÅÁö,Sus scrofa,,128.6749291,37.91708503,NES2
11165,¸äµÅÁö,Sus scrofa,,128.7309699,37.92876298,NES2
11166,¸äµÅÁö,Sus scrofa,,128.6938275,37.93050393,NES2
11167,¸äµÅÁö,Sus scrofa,,127.1741235,37.27340087,NES2
11168,¸äµÅÁö,Sus scrofa,,128.7038973,37.19453252,NES2
11169,¸äµÅÁö,Sus scrofa,,128.4885742,37.72131416,NES2
11170,¸äµÅÁö,Sus scrofa,,128.6944648,37.95150223,NES2
11171,¸äµÅÁö,Sus scrofa,,128.0462853,37.35869551,NES2
11172,¸äµÅÁö,Sus scrofa,,128.6845782,37.95599146,NES2
11173,¸äµÅÁö,Sus scrofa,,127.183067,36.35783193,NES2
11174,¸äµÅÁö,Sus scrofa,,128.4937969,37.7345029,NES2
11175,¸äµÅÁö,Sus scrofa,,128.4787895,37.72445644,NES2
11176,¸äµÅÁö,Sus scrofa,,127.0609068,35.48702435,NES2
11177,¸äµÅÁö,Sus scrofa,,128.3263793,38.40966483,NES2
11178,¸äµÅÁö,Sus scrofa,,128.6942484,37.94087189,NES2
11179,¸äµÅÁö,Sus scrofa,,128.202598,36.75980968,NES2
11180,¸äµÅÁö,Sus scrofa,,128.4909158,37.77441507,NES2
11181,¸äµÅÁö,Sus scrofa,,127.9661201,37.61134867,NES2
11182,¸äµÅÁö,Sus scrofa,,127.9730767,37.6475153,NES2
11183,¸äµÅÁö,Sus scrofa,,128.4611146,37.78360842,NES2
11184,¸äµÅÁö,Sus scrofa,,128.6426673,37.78651802,NES2
11185,¸äµÅÁö,Sus scrofa,,127.7396671,35.84487354,NES2
11186,¸äµÅÁö,Sus scrofa,,127.794349,35.94780273,NES2
11187,¸äµÅÁö,Sus scrofa,,129.1339178,36.14737157,NES2
11188,¸äµÅÁö,Sus scrofa,,126.9104332,36.45812284,NES2
11189,¸äµÅÁö,Sus scrofa,,128.216554,37.61834671,NES2
11190,¸äµÅÁö,Sus scrofa,,128.9727381,37.04911748,NES2
11191,¸äµÅÁö,Sus scrofa,,127.7865711,35.93797871,NES2
11192,¸äµÅÁö,Sus scrofa,,128.6445803,37.8020263,NES2
11193,¸äµÅÁö,Sus scrofa,,128.9517746,37.66852398,NES2
11194,¸äµÅÁö,Sus scrofa,,129.1447405,36.15798775,NES2
11195,¸äµÅÁö,Sus scrofa,,128.4685904,37.77810562,NES2
11196,¸äµÅÁö,Sus scrofa,,128.1703682,37.46603103,NES2
11197,¸äµÅÁö,Sus scrofa,,128.4944887,37.78683505,NES2
11198,¸äµÅÁö,Sus scrofa,,129.1618226,36.16364539,NES2
11199,¸äµÅÁö,Sus scrofa,,129.2013134,35.53191072,NES2
11200,¸äµÅÁö,Sus scrofa,,126.9077781,36.45121129,NES2
11201,¸äµÅÁö,Sus scrofa,,128.4949009,37.79792599,NES2
11202,¸äµÅÁö,Sus scrofa,,128.8310164,37.06239348,NES2
11203,¸äµÅÁö,Sus scrofa,,128.7320315,35.63928062,NES2
11204,¸äµÅÁö,Sus scrofa,,128.6277334,37.35455402,NES2
11205,¸äµÅÁö,Sus scrofa,,128.8715529,37.59846221,NES2
11206,¸äµÅÁö,Sus scrofa,,128.457896,37.77166781,NES2
11207,¸äµÅÁö,Sus scrofa,,128.4914884,37.81541767,NES2
11208,¸äµÅÁö,Sus scrofa,,128.4668439,36.9029615,NES2
11209,¸äµÅÁö,Sus scrofa,,128.4786505,37.76190491,NES2
11210,¸äµÅÁö,Sus scrofa,,128.6805651,37.81200736,NES2
11211,¸äµÅÁö,Sus scrofa,,129.0510594,36.99410154,NES2
11212,¸äµÅÁö,Sus scrofa,,128.5062611,37.7175635,NES2
11213,¸äµÅÁö,Sus scrofa,,128.6536883,37.80887487,NES2
11214,¸äµÅÁö,Sus scrofa,,128.6615314,37.85238631,NES2
11215,¸äµÅÁö,Sus scrofa,,128.5960382,37.76320832,NES2
11216,¸äµÅÁö,Sus scrofa,,128.5352625,37.73399511,NES2
11217,¸äµÅÁö,Sus scrofa,,127.6873539,35.94277702,NES2
11218,¸äµÅÁö,Sus scrofa,,129.2775611,36.07268252,NES2
11219,¸äµÅÁö,Sus scrofa,,128.3667548,37.68826861,NES2
11220,¸äµÅÁö,Sus scrofa,,127.7008027,35.93619196,NES2
11221,¸äµÅÁö,Sus scrofa,,128.683558,37.86034065,NES2
11222,¸äµÅÁö,Sus scrofa,,128.6586378,37.86279904,NES2
11223,¸äµÅÁö,Sus scrofa,,128.0960002,37.35258605,NES2
11224,¸äµÅÁö,Sus scrofa,,127.6954086,35.84218037,NES2
11225,¸äµÅÁö,Sus scrofa,,129.2833773,36.07965652,NES2
11226,¸äµÅÁö,Sus scrofa,,128.5067683,37.71242931,NES2
11227,¸äµÅÁö,Sus scrofa,,128.5644393,37.74491839,NES2
11228,¸äµÅÁö,Sus scrofa,,128.6520919,37.86161606,NES2
11229,¸äµÅÁö,Sus scrofa,,128.6503472,37.82808943,NES2
11230,¸äµÅÁö,Sus scrofa,,128.8753023,37.60775862,NES2
11231,¸äµÅÁö,Sus scrofa,,128.6670511,37.81403503,NES2
11232,¸äµÅÁö,Sus scrofa,,128.0346553,36.34907529,NES2
11233,¸äµÅÁö,Sus scrofa,,126.885038,36.45201876,NES2
11234,¸äµÅÁö,Sus scrofa,,128.6743772,37.81556612,NES2
11235,¸äµÅÁö,Sus scrofa,,128.6742104,37.8268114,NES2
11236,¸äµÅÁö,Sus scrofa,,127.7693086,35.85046438,NES2
11237,¸äµÅÁö,Sus scrofa,,128.6808426,37.82871453,NES2
11238,¸äµÅÁö,Sus scrofa,,128.6522406,37.81175305,NES2
11239,¸äµÅÁö,Sus scrofa,,128.6275631,37.82661252,NES2
11240,¸äµÅÁö,Sus scrofa,,128.9161066,37.10767987,NES2
11241,¸äµÅÁö,Sus scrofa,,128.3105119,37.67268629,NES2
11242,¸äµÅÁö,Sus scrofa,,127.8824985,35.92060744,NES2
11243,¸äµÅÁö,Sus scrofa,,128.7332611,37.86652157,NES2
11244,¸äµÅÁö,Sus scrofa,,128.6720921,37.87030031,NES2
11245,¸äµÅÁö,Sus scrofa,,127.8857778,35.93137681,NES2
11246,¸äµÅÁö,Sus scrofa,,127.5286133,35.6096688,NES2
11247,¸äµÅÁö,Sus scrofa,,127.6463277,35.59651712,NES2
11248,¸äµÅÁö,Sus scrofa,,128.3799174,37.2710137,NES2
11249,¸äµÅÁö,Sus scrofa,,128.4255445,37.33991437,NES2
11250,¸äµÅÁö,Sus scrofa,,128.0241098,35.89322257,NES2
11251,¸äµÅÁö,Sus scrofa,,127.3339947,36.02862135,NES2
11252,¸äµÅÁö,Sus scrofa,,129.2745508,36.64690382,NES2
11253,¸äµÅÁö,Sus scrofa,,127.139369,36.04263809,NES2
11254,¸äµÅÁö,Sus scrofa,,129.3072538,36.68306196,NES2
11255,¸äµÅÁö,Sus scrofa,,129.1648209,36.73847899,NES2
11256,¸äµÅÁö,Sus scrofa,,127.1928485,36.09627315,NES2
11257,¸äµÅÁö,Sus scrofa,,129.1943509,36.75041973,NES2
11258,¸äµÅÁö,Sus scrofa,,128.0163998,35.86035027,NES2
11259,¸äµÅÁö,Sus scrofa,,127.4878528,37.77404922,NES2
11260,¸äµÅÁö,Sus scrofa,,127.4218595,37.81900366,NES2
11261,¸äµÅÁö,Sus scrofa,,129.2012411,36.69106061,NES2
11262,¸äµÅÁö,Sus scrofa,,127.4311785,37.8611336,NES2
11263,¸äµÅÁö,Sus scrofa,,127.4278479,37.86841289,NES2
11264,¸äµÅÁö,Sus scrofa,,127.4540957,37.86139055,NES2
11265,¸äµÅÁö,Sus scrofa,,127.1479784,36.06598574,NES2
11266,¸äµÅÁö,Sus scrofa,,127.3580705,36.85110474,NES2
11267,¸äµÅÁö,Sus scrofa,,128.0475432,36.09142658,NES2
11268,¸äµÅÁö,Sus scrofa,,128.002605,36.89001443,NES2
11269,¸äµÅÁö,Sus scrofa,,128.1319134,36.23737437,NES2
11270,¸äµÅÁö,Sus scrofa,,128.2821397,35.02213866,NES2
11271,¸äµÅÁö,Sus scrofa,,128.2600482,35.01409393,NES2
11272,¸äµÅÁö,Sus scrofa,,127.8700779,35.63634505,NES2
11273,¸äµÅÁö,Sus scrofa,,127.1060715,38.24269614,NES2
11274,¸äµÅÁö,Sus scrofa,,128.4914994,37.26649456,NES2
11275,¸äµÅÁö,Sus scrofa,,129.3052048,36.75119354,NES2
11276,¸äµÅÁö,Sus scrofa,,127.616198,35.61005985,NES2
11277,¸äµÅÁö,Sus scrofa,,127.1895732,38.18854567,NES2
11278,¸äµÅÁö,Sus scrofa,,128.10489,35.80976526,NES2
11279,¸äµÅÁö,Sus scrofa,,127.2042511,36.09167658,NES2
11280,¸äµÅÁö,Sus scrofa,,127.4050237,36.80213319,NES2
11281,¸äµÅÁö,Sus scrofa,,129.2500087,36.70118647,NES2
11282,¸äµÅÁö,Sus scrofa,,127.4102648,36.79968137,NES2
11283,¸äµÅÁö,Sus scrofa,,129.3546698,36.70549699,NES2
11284,¸äµÅÁö,Sus scrofa,,126.8654785,34.60730125,NES2
11285,¸äµÅÁö,Sus scrofa,,128.1084492,35.82341231,NES2
11286,¸äµÅÁö,Sus scrofa,,129.2701977,36.8649386,NES2
11287,¸äµÅÁö,Sus scrofa,,129.2890325,36.55744795,NES2
11288,¸äµÅÁö,Sus scrofa,,127.3221224,36.15448469,NES2
11289,¸äµÅÁö,Sus scrofa,,128.0271446,36.88084626,NES2
11290,¸äµÅÁö,Sus scrofa,,129.3116133,36.50882365,NES2
11291,¸äµÅÁö,Sus scrofa,,129.2579817,36.59538908,NES2
11292,¸äµÅÁö,Sus scrofa,,127.9214931,36.85044555,NES2
11293,¸äµÅÁö,Sus scrofa,,126.5751168,35.19398173,NES2
11294,¸äµÅÁö,Sus scrofa,,127.4353323,37.93536663,NES2
11295,¸äµÅÁö,Sus scrofa,,128.0615826,35.7290802,NES2
11296,¸äµÅÁö,Sus scrofa,,127.9554587,35.771677,NES2
11297,¸äµÅÁö,Sus scrofa,,129.2685389,36.85828799,NES2
11298,¸äµÅÁö,Sus scrofa,,129.2292141,36.83187314,NES2
11299,¸äµÅÁö,Sus scrofa,,129.1873088,36.82744265,NES2
11300,¸äµÅÁö,Sus scrofa,,129.1880406,36.82232911,NES2
11301,¸äµÅÁö,Sus scrofa,,127.2197255,38.18694647,NES2
11302,¸äµÅÁö,Sus scrofa,,129.331607,36.62290647,NES2
11303,¸äµÅÁö,Sus scrofa,,129.1587395,36.85313958,NES2
11304,¸äµÅÁö,Sus scrofa,,129.1566482,36.85800633,NES2
11305,¸äµÅÁö,Sus scrofa,,127.1545607,38.1561195,NES2
11306,¸äµÅÁö,Sus scrofa,,127.3043034,36.15467559,NES2
11307,¸äµÅÁö,Sus scrofa,,128.178075,34.95308315,NES2
11308,¸äµÅÁö,Sus scrofa,,129.2395527,36.63586231,NES2
11309,¸äµÅÁö,Sus scrofa,,127.1578859,36.09192629,NES2
11310,¸äµÅÁö,Sus scrofa,,129.1629903,36.63268061,NES2
11311,¸äµÅÁö,Sus scrofa,,128.007819,35.84408633,NES2
11312,¸äµÅÁö,Sus scrofa,,129.1345208,36.6101195,NES2
11313,¸äµÅÁö,Sus scrofa,,127.6125656,35.5693471,NES2
11314,¸äµÅÁö,Sus scrofa,,127.606712,35.5824343,NES2
11315,¸äµÅÁö,Sus scrofa,,128.0653511,37.40644187,NES2
11316,¸äµÅÁö,Sus scrofa,,129.2053869,36.57948479,NES2
11317,¸äµÅÁö,Sus scrofa,,127.9606064,36.98816425,NES2
11318,¸äµÅÁö,Sus scrofa,,129.2007245,36.53797641,NES2
11319,¸äµÅÁö,Sus scrofa,,127.7747308,36.6475234,NES2
11320,¸äµÅÁö,Sus scrofa,,127.8423175,36.55773765,NES2
11321,¸äµÅÁö,Sus scrofa,,129.1654209,36.50752426,NES2
11322,¸äµÅÁö,Sus scrofa,,127.7649654,36.6010699,NES2
11323,¸äµÅÁö,Sus scrofa,,127.8467531,36.46366642,NES2
11324,¸äµÅÁö,Sus scrofa,,127.8564585,36.4810313,NES2
11325,¸äµÅÁö,Sus scrofa,,127.4367565,37.94201145,NES2
11326,¸äµÅÁö,Sus scrofa,,127.4206085,35.92296493,NES2
11327,¸äµÅÁö,Sus scrofa,,127.3671087,37.96777328,NES2
11328,¸äµÅÁö,Sus scrofa,,127.9271736,35.42148086,NES2
11329,¸äµÅÁö,Sus scrofa,,128.3029743,37.33143878,NES2
11330,¸äµÅÁö,Sus scrofa,,128.3070868,37.3296497,NES2
11331,¸äµÅÁö,Sus scrofa,,128.1586747,35.12438374,NES2
11332,¸äµÅÁö,Sus scrofa,,128.2976688,37.3224652,NES2
11333,¸äµÅÁö,Sus scrofa,,128.1491962,35.11298962,NES2
11334,¸äµÅÁö,Sus scrofa,,127.2732173,36.13155563,NES2
11335,¸äµÅÁö,Sus scrofa,,126.5970018,36.60552842,NES2
11336,¸äµÅÁö,Sus scrofa,,126.6188384,35.30197642,NES2
11337,¸äµÅÁö,Sus scrofa,,128.410442,35.13553373,NES2
11338,¸äµÅÁö,Sus scrofa,,128.0632877,36.66895905,NES2
11339,¸äµÅÁö,Sus scrofa,,128.0827667,36.69118007,NES2
11340,¸äµÅÁö,Sus scrofa,,128.0741715,36.73097036,NES2
11341,¸äµÅÁö,Sus scrofa,,128.0592506,36.72109182,NES2
11342,¸äµÅÁö,Sus scrofa,,127.3731196,37.96841415,NES2
11343,¸äµÅÁö,Sus scrofa,,127.4420791,38.17940313,NES2
